AÑO,ENTIDAD,SEXO,EDAD,DEFUNCIONES
1965,República Mexicana,Mujeres,46,1125
1965,República Mexicana,Hombres,47,1490
1965,República Mexicana,Mujeres,47,1145
1965,República Mexicana,Hombres,48,1505
1965,República Mexicana,Mujeres,48,1171
1965,República Mexicana,Hombres,49,1526
1965,República Mexicana,Mujeres,49,1203
1965,República Mexicana,Hombres,50,1556
1965,República Mexicana,Mujeres,50,1245
1965,República Mexicana,Hombres,51,1595
1965,República Mexicana,Mujeres,51,1294
1965,República Mexicana,Hombres,52,1641
1965,República Mexicana,Mujeres,52,1351
1965,República Mexicana,Hombres,53,1692
1965,República Mexicana,Mujeres,53,1415
1965,República Mexicana,Hombres,54,1746
1965,República Mexicana,Mujeres,54,1483
1965,República Mexicana,Hombres,55,1801
1965,República Mexicana,Mujeres,55,1553
1965,República Mexicana,Hombres,56,1855
1965,República Mexicana,Mujeres,56,1624
1965,República Mexicana,Hombres,57,1907
1965,República Mexicana,Mujeres,57,1696
1965,República Mexicana,Hombres,58,1959
1965,República Mexicana,Mujeres,58,1768
1965,República Mexicana,Hombres,59,2012
1965,República Mexicana,Mujeres,59,1843
1965,República Mexicana,Hombres,60,2066
1965,República Mexicana,Mujeres,60,1921
1965,República Mexicana,Hombres,61,2120
1965,República Mexicana,Mujeres,61,1999
1965,República Mexicana,Hombres,62,2172
1965,República Mexicana,Mujeres,62,2077
1965,República Mexicana,Hombres,63,2215
1965,República Mexicana,Mujeres,63,2147
1965,República Mexicana,Hombres,64,2245
1965,República Mexicana,Mujeres,64,2204
1965,República Mexicana,Hombres,65,2257
1965,República Mexicana,Mujeres,65,2244
1965,República Mexicana,Hombres,66,2249
1965,República Mexicana,Mujeres,66,2264
1965,República Mexicana,Hombres,67,2225
1965,República Mexicana,Mujeres,67,2267
1965,República Mexicana,Hombres,68,2189
1965,República Mexicana,Mujeres,68,2256
1965,República Mexicana,Hombres,69,2147
1965,República Mexicana,Mujeres,69,2238
1965,República Mexicana,Hombres,70,2104
1965,República Mexicana,Mujeres,70,2217
1965,República Mexicana,Hombres,71,2065
1965,República Mexicana,Mujeres,71,2199
1965,República Mexicana,Hombres,72,2030
1965,República Mexicana,Mujeres,72,2184
1965,República Mexicana,Hombres,73,1998
1965,República Mexicana,Mujeres,73,2170
1965,República Mexicana,Hombres,74,1967
1965,República Mexicana,Mujeres,74,2156
1965,República Mexicana,Hombres,75,1933
1965,República Mexicana,Mujeres,75,2138
1965,República Mexicana,Hombres,76,1893
1965,República Mexicana,Mujeres,76,2112
1965,República Mexicana,Hombres,77,1841
1965,República Mexicana,Mujeres,77,2071
1965,República Mexicana,Hombres,78,1777
1965,República Mexicana,Mujeres,78,2014
1965,República Mexicana,Hombres,79,1698
1965,República Mexicana,Mujeres,79,1939
1965,República Mexicana,Hombres,80,1606
1965,República Mexicana,Mujeres,80,1846
1965,República Mexicana,Hombres,81,1500
1965,República Mexicana,Mujeres,81,1735
1965,República Mexicana,Hombres,82,1384
1965,República Mexicana,Mujeres,82,1611
1965,República Mexicana,Hombres,83,1262
1965,República Mexicana,Mujeres,83,1476
1965,República Mexicana,Hombres,84,1136
1965,República Mexicana,Mujeres,84,1334
1965,República Mexicana,Hombres,85,1008
1965,República Mexicana,Mujeres,85,1189
1965,República Mexicana,Hombres,86,882
1965,República Mexicana,Mujeres,86,1042
1965,República Mexicana,Hombres,87,758
1965,República Mexicana,Mujeres,87,897
1965,República Mexicana,Hombres,88,641
1965,República Mexicana,Mujeres,88,759
1965,República Mexicana,Hombres,89,531
1965,República Mexicana,Mujeres,89,629
1965,República Mexicana,Hombres,90,433
1965,República Mexicana,Mujeres,90,511
1965,República Mexicana,Hombres,91,345
1965,República Mexicana,Mujeres,91,406
1965,República Mexicana,Hombres,92,270
1965,República Mexicana,Mujeres,92,316
1965,República Mexicana,Hombres,93,207
1965,República Mexicana,Mujeres,93,240
1965,República Mexicana,Hombres,94,155
1965,República Mexicana,Mujeres,94,178
1965,República Mexicana,Hombres,95,113
1965,República Mexicana,Mujeres,95,129
1965,República Mexicana,Hombres,96,80
1965,República Mexicana,Mujeres,96,90
1965,República Mexicana,Hombres,97,56
1965,República Mexicana,Mujeres,97,62
1965,República Mexicana,Hombres,98,37
1965,República Mexicana,Mujeres,98,41
1965,República Mexicana,Hombres,99,24
1965,República Mexicana,Mujeres,99,26
1965,República Mexicana,Hombres,100,15
1965,República Mexicana,Mujeres,100,16
1965,República Mexicana,Hombres,101,9
1965,República Mexicana,Mujeres,101,9
1965,República Mexicana,Hombres,102,5
1965,República Mexicana,Mujeres,102,5
1965,República Mexicana,Hombres,103,3
1965,República Mexicana,Mujeres,103,3
1965,República Mexicana,Hombres,104,2
1965,República Mexicana,Mujeres,104,2
1965,República Mexicana,Hombres,105,1
1965,República Mexicana,Mujeres,105,1
1965,República Mexicana,Hombres,106,1
1965,República Mexicana,Mujeres,106,1
1965,República Mexicana,Hombres,107,1
1965,República Mexicana,Mujeres,107,1
1965,República Mexicana,Hombres,108,0
1965,República Mexicana,Mujeres,108,0
1965,República Mexicana,Hombres,109,0
1965,República Mexicana,Mujeres,109,0
1966,República Mexicana,Hombres,0,90063
1966,República Mexicana,Mujeres,0,73265
1966,República Mexicana,Hombres,1,20219
1966,República Mexicana,Mujeres,1,19786
1966,República Mexicana,Hombres,2,9912
1966,República Mexicana,Mujeres,2,9887
1966,República Mexicana,Hombres,3,5947
1966,República Mexicana,Mujeres,3,5939
1966,República Mexicana,Hombres,4,3956
1966,República Mexicana,Mujeres,4,3933
1966,República Mexicana,Hombres,5,2810
1966,República Mexicana,Mujeres,5,2772
1966,República Mexicana,Hombres,6,2091
1966,República Mexicana,Mujeres,6,2041
1966,República Mexicana,Hombres,7,1617
1966,República Mexicana,Mujeres,7,1556
1966,República Mexicana,Hombres,8,1298
1966,República Mexicana,Mujeres,8,1225
1966,República Mexicana,Hombres,9,1085
1966,República Mexicana,Mujeres,9,999
1966,República Mexicana,Hombres,10,946
1966,República Mexicana,Mujeres,10,845
1966,República Mexicana,Hombres,11,858
1966,República Mexicana,Mujeres,11,740
1966,República Mexicana,Hombres,12,803
1966,República Mexicana,Mujeres,12,669
1966,República Mexicana,Hombres,13,776
1966,República Mexicana,Mujeres,13,627
1966,República Mexicana,Hombres,14,776
1966,República Mexicana,Mujeres,14,610
1966,República Mexicana,Hombres,15,794
1966,República Mexicana,Mujeres,15,614
1966,República Mexicana,Hombres,16,831
1966,República Mexicana,Mujeres,16,636
1966,República Mexicana,Hombres,17,879
1966,República Mexicana,Mujeres,17,670
1966,República Mexicana,Hombres,18,931
1966,República Mexicana,Mujeres,18,708
1966,República Mexicana,Hombres,19,984
1966,República Mexicana,Mujeres,19,748
1966,República Mexicana,Hombres,20,1037
1966,República Mexicana,Mujeres,20,788
1966,República Mexicana,Hombres,21,1089
1966,República Mexicana,Mujeres,21,826
1966,República Mexicana,Hombres,22,1134
1966,República Mexicana,Mujeres,22,860
1966,República Mexicana,Hombres,23,1174
1966,República Mexicana,Mujeres,23,889
1966,República Mexicana,Hombres,24,1215
1966,República Mexicana,Mujeres,24,917
1966,República Mexicana,Hombres,25,1252
1966,República Mexicana,Mujeres,25,942
1966,República Mexicana,Hombres,26,1282
1966,República Mexicana,Mujeres,26,961
1966,República Mexicana,Hombres,27,1308
1966,República Mexicana,Mujeres,27,976
1966,República Mexicana,Hombres,28,1332
1966,República Mexicana,Mujeres,28,990
1966,República Mexicana,Hombres,29,1355
1966,República Mexicana,Mujeres,29,1002
1966,República Mexicana,Hombres,30,1376
1966,República Mexicana,Mujeres,30,1013
1966,República Mexicana,Hombres,31,1399
1966,República Mexicana,Mujeres,31,1023
1966,República Mexicana,Hombres,32,1421
1966,República Mexicana,Mujeres,32,1033
1966,República Mexicana,Hombres,33,1442
1966,República Mexicana,Mujeres,33,1043
1966,República Mexicana,Hombres,34,1462
1966,República Mexicana,Mujeres,34,1052
1966,República Mexicana,Hombres,35,1479
1966,República Mexicana,Mujeres,35,1059
1966,República Mexicana,Hombres,36,1489
1966,República Mexicana,Mujeres,36,1064
1966,República Mexicana,Hombres,37,1491
1966,República Mexicana,Mujeres,37,1065
1966,República Mexicana,Hombres,38,1493
1966,República Mexicana,Mujeres,38,1067
1966,República Mexicana,Hombres,39,1492
1966,República Mexicana,Mujeres,39,1070
1966,República Mexicana,Hombres,40,1492
1966,República Mexicana,Mujeres,40,1074
1966,República Mexicana,Hombres,41,1497
1966,República Mexicana,Mujeres,41,1085
1966,República Mexicana,Hombres,42,1503
1966,República Mexicana,Mujeres,42,1096
1966,República Mexicana,Hombres,43,1507
1966,República Mexicana,Mujeres,43,1109
1966,República Mexicana,Hombres,44,1511
1966,República Mexicana,Mujeres,44,1122
1966,República Mexicana,Hombres,45,1514
1966,República Mexicana,Mujeres,45,1135
1966,República Mexicana,Hombres,46,1519
1966,República Mexicana,Mujeres,46,1151
1966,República Mexicana,Hombres,47,1525
1966,República Mexicana,Mujeres,47,1170
1966,República Mexicana,Hombres,48,1537
1966,República Mexicana,Mujeres,48,1193
1966,República Mexicana,Hombres,49,1555
1966,República Mexicana,Mujeres,49,1222
1966,República Mexicana,Hombres,50,1580
1966,República Mexicana,Mujeres,50,1259
1966,República Mexicana,Hombres,51,1615
1966,República Mexicana,Mujeres,51,1304
1966,República Mexicana,Hombres,52,1658
1966,República Mexicana,Mujeres,52,1358
1966,República Mexicana,Hombres,53,1709
1966,República Mexicana,Mujeres,53,1420
1966,República Mexicana,Hombres,54,1766
1966,República Mexicana,Mujeres,54,1488
1966,República Mexicana,Hombres,55,1826
1966,República Mexicana,Mujeres,55,1560
1966,República Mexicana,Hombres,56,1887
1966,República Mexicana,Mujeres,56,1635
1966,República Mexicana,Hombres,57,1947
1966,República Mexicana,Mujeres,57,1710
1966,República Mexicana,Hombres,58,2004
1966,República Mexicana,Mujeres,58,1785
1966,República Mexicana,Hombres,59,2061
1966,República Mexicana,Mujeres,59,1860
1966,República Mexicana,Hombres,60,2119
1966,República Mexicana,Mujeres,60,1938
1966,República Mexicana,Hombres,61,2177
1966,República Mexicana,Mujeres,61,2018
1966,República Mexicana,Hombres,62,2235
1966,República Mexicana,Mujeres,62,2098
1966,República Mexicana,Hombres,63,2289
1966,República Mexicana,Mujeres,63,2176
1966,República Mexicana,Hombres,64,2335
1966,República Mexicana,Mujeres,64,2247
1966,República Mexicana,Hombres,65,2365
1966,República Mexicana,Mujeres,65,2303
1966,República Mexicana,Hombres,66,2375
1966,República Mexicana,Mujeres,66,2340
1966,República Mexicana,Hombres,67,2364
1966,República Mexicana,Mujeres,67,2355
1966,República Mexicana,Hombres,68,2334
1966,República Mexicana,Mujeres,68,2352
1966,República Mexicana,Hombres,69,2292
1966,República Mexicana,Mujeres,69,2335
1966,República Mexicana,Hombres,70,2243
1966,República Mexicana,Mujeres,70,2309
1966,República Mexicana,Hombres,71,2192
1966,República Mexicana,Mujeres,71,2280
1966,República Mexicana,Hombres,72,2144
1966,República Mexicana,Mujeres,72,2253
1966,República Mexicana,Hombres,73,2100
1966,República Mexicana,Mujeres,73,2229
1966,República Mexicana,Hombres,74,2058
1966,República Mexicana,Mujeres,74,2205
1966,República Mexicana,Hombres,75,2017
1966,República Mexicana,Mujeres,75,2180
1966,República Mexicana,Hombres,76,1972
1966,República Mexicana,Mujeres,76,2151
1966,República Mexicana,Hombres,77,1920
1966,República Mexicana,Mujeres,77,2112
1966,República Mexicana,Hombres,78,1856
1966,República Mexicana,Mujeres,78,2059
1966,República Mexicana,Hombres,79,1779
1966,República Mexicana,Mujeres,79,1989
1966,República Mexicana,Hombres,80,1688
1966,República Mexicana,Mujeres,80,1902
1966,República Mexicana,Hombres,81,1583
1966,República Mexicana,Mujeres,81,1796
1966,República Mexicana,Hombres,82,1466
1966,República Mexicana,Mujeres,82,1674
1966,República Mexicana,Hombres,83,1340
1966,República Mexicana,Mujeres,83,1540
1966,República Mexicana,Hombres,84,1209
1966,República Mexicana,Mujeres,84,1396
1966,República Mexicana,Hombres,85,1076
1966,República Mexicana,Mujeres,85,1249
1966,República Mexicana,Hombres,86,944
1966,República Mexicana,Mujeres,86,1100
1966,República Mexicana,Hombres,87,815
1966,República Mexicana,Mujeres,87,952
1966,República Mexicana,Hombres,88,691
1966,República Mexicana,Mujeres,88,809
1966,República Mexicana,Hombres,89,575
1966,República Mexicana,Mujeres,89,674
1966,República Mexicana,Hombres,90,470
1966,República Mexicana,Mujeres,90,550
1966,República Mexicana,Hombres,91,376
1966,República Mexicana,Mujeres,91,440
1966,República Mexicana,Hombres,92,295
1966,República Mexicana,Mujeres,92,344
1966,República Mexicana,Hombres,93,226
1966,República Mexicana,Mujeres,93,262
1966,República Mexicana,Hombres,94,170
1966,República Mexicana,Mujeres,94,195
1966,República Mexicana,Hombres,95,124
1966,República Mexicana,Mujeres,95,142
1966,República Mexicana,Hombres,96,89
1966,República Mexicana,Mujeres,96,100
1966,República Mexicana,Hombres,97,62
1966,República Mexicana,Mujeres,97,69
1966,República Mexicana,Hombres,98,42
1966,República Mexicana,Mujeres,98,46
1966,República Mexicana,Hombres,99,27
1966,República Mexicana,Mujeres,99,29
1966,República Mexicana,Hombres,100,17
1966,República Mexicana,Mujeres,100,18
1966,República Mexicana,Hombres,101,10
1966,República Mexicana,Mujeres,101,11
1966,República Mexicana,Hombres,102,6
1966,República Mexicana,Mujeres,102,6
1966,República Mexicana,Hombres,103,3
1966,República Mexicana,Mujeres,103,4
1966,República Mexicana,Hombres,104,2
1966,República Mexicana,Mujeres,104,2
1966,República Mexicana,Hombres,105,1
1966,República Mexicana,Mujeres,105,1
1966,República Mexicana,Hombres,106,1
1966,República Mexicana,Mujeres,106,1
1966,República Mexicana,Hombres,107,1
1966,República Mexicana,Mujeres,107,1
1966,República Mexicana,Hombres,108,0
1966,República Mexicana,Mujeres,108,0
1966,República Mexicana,Hombres,109,0
1966,República Mexicana,Mujeres,109,0
1967,República Mexicana,Hombres,0,90336
1967,República Mexicana,Mujeres,0,73353
1967,República Mexicana,Hombres,1,19769
1967,República Mexicana,Mujeres,1,19361
1967,República Mexicana,Hombres,2,9594
1967,República Mexicana,Mujeres,2,9551
1967,República Mexicana,Hombres,3,5718
1967,República Mexicana,Mujeres,3,5684
1967,República Mexicana,Hombres,4,3777
1967,República Mexicana,Mujeres,4,3728
1967,República Mexicana,Hombres,5,2667
1967,República Mexicana,Mujeres,5,2607
1967,República Mexicana,Hombres,6,1980
1967,República Mexicana,Mujeres,6,1909
1967,República Mexicana,Hombres,7,1533
1967,República Mexicana,Mujeres,7,1451
1967,República Mexicana,Hombres,8,1235
1967,República Mexicana,Mujeres,8,1140
1967,República Mexicana,Hombres,9,1038
1967,República Mexicana,Mujeres,9,928
1967,República Mexicana,Hombres,10,914
1967,República Mexicana,Mujeres,10,787
1967,República Mexicana,Hombres,11,842
1967,República Mexicana,Mujeres,11,696
1967,República Mexicana,Hombres,12,805
1967,República Mexicana,Mujeres,12,641
1967,República Mexicana,Hombres,13,789
1967,República Mexicana,Mujeres,13,609
1967,República Mexicana,Hombres,14,790
1967,República Mexicana,Mujeres,14,596
1967,República Mexicana,Hombres,15,807
1967,República Mexicana,Mujeres,15,602
1967,República Mexicana,Hombres,16,838
1967,República Mexicana,Mujeres,16,621
1967,República Mexicana,Hombres,17,882
1967,República Mexicana,Mujeres,17,654
1967,República Mexicana,Hombres,18,934
1967,República Mexicana,Mujeres,18,694
1967,República Mexicana,Hombres,19,988
1967,República Mexicana,Mujeres,19,736
1967,República Mexicana,Hombres,20,1042
1967,República Mexicana,Mujeres,20,777
1967,República Mexicana,Hombres,21,1094
1967,República Mexicana,Mujeres,21,817
1967,República Mexicana,Hombres,22,1145
1967,República Mexicana,Mujeres,22,854
1967,República Mexicana,Hombres,23,1189
